"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Ali","Ali 5",31.96,90.73,4570,0.4324249425091072,1195.758170311111,-0.472737967282812,-11.761392125900263,9.722574828560711
"Altai Mt","Altai Mt ATM01",44.15975,88.7011944444444,621,0.10410700174488495,4250.576083731851,8.728686321763112,-12.672078246476726,26.256653024204486
"Altai Mt","Altai Mt ATM02",44.3830555555556,88.7590833333333,533,0.09832419714185274,4264.1010139839445,8.575925310491465,-13.24649639589353,26.418522061648467
"Altai Mt","Altai Mt ATM03",44.6063611111111,88.8273333333333,526,0.09740655116500067,4259.786679873565,8.543483536183071,-13.305744838951625,26.40980536179369
"Altai Mt","Altai Mt ATM04",44.9747777777778,89.0815555555556,681,0.10113180381799355,3945.208033020239,7.372522606660354,-14.046268186406845,25.020760707890112
"Altai Mt","Altai Mt ATM05",45.4105277777778,89.4206388888889,1024,0.10565314667850545,3263.101890548465,4.74768659117839,-15.656995670192577,21.92211890888852
"Altai Mt","Altai Mt ATM06",45.5694166666667,89.5193055555556,979,0.10453003444143842,3329.3016797890045,4.981776780328048,-15.588694461095152,22.23173497188349
"Altai Mt","Altai Mt ATM07",45.8572777777778,89.5000555555556,1045,0.11013897497272009,3161.125993175378,4.188831995548891,-16.403752753951025,21.461139153104252
"Altai Mt","Altai Mt ATM08",46.2434444444444,89.5531944444444,932,0.10592411247946248,3292.062617205437,4.672479743416876,-16.181023622409263,22.071212355989534
"Altai Mt","Altai Mt ATM09",46.5849444444444,89.5743611111111,939,0.10886074618280046,3193.0878730510494,4.194893251843933,-16.6693062934456,21.608549149326215
"Altai Mt","Altai Mt ATM10",46.8895,89.2090833333333,993,0.12466490275913766,3054.289594592948,3.514798609992088,-17.397908197921403,20.976255767592026
"Altai Mt","Altai Mt ATM11",47.0475555555556,88.9168611111111,819,0.11832674396653867,3290.1462715774755,4.538310017673754,-16.516166281006438,22.08225055769119
"Altai Mt","Altai Mt ATM12",47.2036944444444,88.5865555555555,704,0.12316397298816827,3452.1142278930483,5.286107680543891,-15.720386504636382,22.84815015064953
"Altai Mt","Altai Mt ATM13",47.2502777777778,88.2252222222222,582,0.1281936530946816,3579.5470095008845,5.915150532631627,-14.91078809324128,23.441709517177777
"Altai Mt","Altai Mt ATM14",47.3773055555556,87.8058611111111,504,0.13037596673335913,3689.9723679309354,6.445105346902631,-14.266771501909393,23.947487408173888
"Altai Mt","Altai Mt ATM15",47.4685833333333,87.8496111111111,505,0.13099990430605052,3680.256713780299,6.400399925631555,-14.31161318656776,23.902567702629167
"Altai Mt","Altai Mt ATM16",47.6351944444444,87.9921944444445,709,0.1483851084904883,3354.0964048980045,5.016299132602679,-15.497259988055069,22.424790352648106
"Altai Mt","Altai Mt ATM17",47.5603333333333,87.9044444444445,533,0.13375043586305096,3628.4980441519774,6.180363162488001,-14.50581121814672,23.669941063635317
"Altai Mt","Altai Mt ATM18",47.4321944444444,87.5899444444444,493,0.14002998827411287,3697.9072524119665,6.569825681927953,-13.911194833135143,24.0042033859041
"Altai Mt","Altai Mt ATM19",47.4148055555556,87.5059166666667,484,0.14015988354430556,3714.493045843539,6.6498421436019,-13.814370783266263,24.080405674189475
"Altai Mt","Altai Mt ATM20",47.4300277777778,87.5284166666667,504,0.14202528392058456,3680.5927125988587,6.5084378412798785,-13.935178682229157,23.929307260818327
"Altai Mt","Altai Mt ATM21",47.4445555555556,87.4009722222222,482,0.14211543602728724,3714.845060097467,6.667725992238549,-13.752908899299552,24.08532275747379
"Altai Mt","Altai Mt ATM22",47.4880277777778,87.3424166666667,498,0.14543400167363735,3684.2778764444383,6.552819331020782,-13.815217147957899,23.951734086497897
"Altai Mt","Altai Mt ATM23",47.0217777777778,87.2659722222222,482,0.13533040704129182,3828.8529048980945,7.108486098364644,-13.53448131712099,24.605862927251618
"Altai Mt","Altai Mt ATM24",47.0608055555556,87.2038055555556,480,0.14208937074491845,3809.5144808735167,7.044451444916162,-13.55087805851695,24.545908354448887
"Altai Mt","Altai Mt ATM25",47.1203611111111,87.1723055555556,479,0.14365296382191337,3801.2332465479394,7.014624346810877,-13.558376155174424,24.511503158968917
"Altai Mt","Altai Mt ATM26",47.168,87.0895277777778,494,0.14740208385517,3766.969603886846,6.887355109058458,-13.624810446527635,24.364219705059085
"Altai Mt","Altai Mt ATM27",47.0540833333333,87.2054444444444,483,0.14223159581292139,3805.547265029539,7.029092457196846,-13.562026231473965,24.52812639234119
"Altai Mt","Altai Mt ATM28",46.9614722222222,87.3783611111111,484,0.1331390141287877,3833.2179184817546,7.112640185394426,-13.570867726920124,24.621125940285488
"Altai Mt","Altai Mt ATM29",46.9945833333333,87.3196111111111,483,0.13430935634747146,3830.6455869457704,7.109428665652887,-13.552188036378425,24.611847833808888
"Altai Mt","Altai Mt ATM30",48.1208611111111,88.3575833333333,2446,0.33846997194423256,1085.7611588745206,-6.259383484846697,-25.067216284121777,10.401248764469678
"Altai Mt","Altai Mt ATM31",47.7052777777778,87.6729166666667,621,0.15606720153315717,3467.692342491008,5.612235787969871,-14.682932412106029,22.969222291183737
"Altai Mt","Altai Mt ATM32",47.7448333333333,87.6761944444444,512,0.1464156426724508,3633.397923453238,6.301592972304402,-14.117433665664871,23.7148873613902
"Altai Mt","Altai Mt ATM33",48.6885277777778,86.7563611111111,1358,0.33629400619589317,2189.361284707997,-0.0027729735097793864,-18.75825640466787,16.854738840363115
"Altai Mt","Altai Mt ATM34",48.8096944444444,86.9124722222222,1760,0.42121062526281705,1641.987163099238,-2.8456227387190958,-21.23269413570505,13.890742061204973
"Altai Mt","Altai Mt ATM35",48.8071111111111,86.9241388888889,1761,0.42065871484544415,1641.5939103321969,-2.848248032486706,-21.237201501044304,13.887929841086157
"Altai Mt","Altai Mt ATM36",48.8031388888889,86.9193888888889,1795,0.4264025613053773,1600.669939951864,-3.069082967117347,-21.425621158923114,13.653008184277287
"Altai Mt","Altai Mt ATM37",48.8279166666667,86.89975,1816,0.43213782913294563,1573.3569663320761,-3.217114215264948,-21.54830293894506,13.496990601390964
"Altai Mt","Altai Mt ATM38",48.8082777777778,86.9180555555556,1770,0.4225251596166682,1630.3224953936049,-2.908593045411418,-21.287740489495945,13.82381677279917
"Altai Mt","Altai Mt ATM39",48.8103333333333,86.9125555555556,1774,0.4235733215135475,1625.074636000882,-2.9365856129754087,-21.310642445245993,13.79413328609809
"Altai Mt","Altai Mt ATM40",48.8084722222222,86.9336222222222,1768,0.4214004058596972,1633.6635233929296,-2.8913676166648985,-21.27592148819407,13.84230851632199
"Altai Mt","Altai Mt ATM41",48.8075833333333,86.9291666666667,1792,0.4255957804889513,1604.6510471641852,-3.047981846610074,-21.409333046139746,13.675822902992415
"Altai Mt","Altai Mt ATM42",48.7212777777778,86.9620555555556,1650,0.37715218905999154,1814.8668279369642,-1.902583305962457,-20.40393223952182,14.836055693623694
"Altai Mt","Altai Mt ATM43",48.7179722222222,87.0186388888889,1373,0.32884186556223977,2181.991413395048,-0.056315801398991075,-18.86181981070136,16.804912060208114
"Altai Mt","Altai Mt ATM44",48.5719444444444,87.5521944444444,1390,0.28459579112839306,2222.9040275827465,0.05515808734497552,-19.06435816582177,16.973265117450143
"Altai Mt","Altai Mt ATM45",48.5715277777778,87.5529444444444,1396,0.285390636483398,2214.9783297768276,0.016311606842401488,-19.097600499317668,16.932136041439797
"Altai Mt","Altai Mt ATM47",47.9509722222222,88.1603888888889,1127,0.19303200053337838,2702.7656315233166,2.1367986606601517,-17.884074365974385,19.336231733772124
"Altai Mt","Altai Mt ATM48",47.9925277777778,88.23175,1500,0.23285891135584535,2197.0371865263483,-0.24564053233718194,-19.88051182413753,16.787492322087243
"Altai Mt","Altai Mt ATM49",48.0118611111111,88.2918083333333,1838,0.2571181149655297,1781.4451161536097,-2.3896693644159828,-21.863499588916795,14.549114806352858
"Altai Mt","Altai Mt ATM50",48.0131388888889,88.3086111111111,1987,0.27506563720049376,1602.0243568516041,-3.3333280924847157,-22.647368208986,13.537357079332692
"Altai Mt","Altai Mt ATM51",48.0342222222222,88.3511388888889,2122,0.2914690965348698,1445.0765077625595,-4.189473372324324,-23.367838938516297,12.622919589385422
"Altai Mt","Altai Mt ATM52",48.0866944444444,88.3664722222222,2361,0.3248832255781103,1177.6532910183512,-5.7127779086235435,-24.6236437857718,10.988910510592031
"Altai Mt","Altai Mt ATM53",47.6444722222222,87.4486666666667,484,0.14562004432791506,3688.694034724201,6.560209681006103,-13.827106909673534,23.968303240665104
"Altai Mt","Altai Mt ATM54",46.6741944444444,89.8157777777778,1093,0.10977486045465606,2967.440151203896,3.2523689521537413,-17.381109450560597,20.543216297421292
"Altai Mt","Altai Mt ATM55",46.7814444444444,90.8736666666667,2662,0.22474958924314625,1156.4440102383091,-5.903449268244069,-25.443609658207397,10.85920241628631
"Altai Mt","Altai Mt ATM56",46.81925,90.8543055555556,2650,0.22410320657631774,1166.381501929778,-5.8474249739529744,-25.403785900328298,10.923057482570389
"Altai Mt","Altai Mt ATM57",46.7318666666667,90.8679666666667,2554,0.20640022963585625,1294.2511492820024,-5.003215915261568,-24.474276526754057,11.722894769963114
"Altai Mt","Altai Mt ATM58",46.7265277777778,90.8352777777778,2337,0.18514561227929902,1518.462102085749,-3.7078842232687497,-23.285790734304594,13.072001231722895
"Altai Mt","Altai Mt ATM59",46.6725333333333,90.8114166666667,1800,0.13660778030305704,2125.1203435883153,-0.48220167228705474,-20.306041677141973,16.422718974736853
"Altai Mt","Altai Mt ATM60",46.66155,90.7954166666667,1712,0.12937231809752842,2230.244982645305,0.04455097884270679,-19.815638021943396,16.968186641805865
"Altai Mt","Altai Mt ATM61",46.64945,90.7637666666667,1606,0.12103131594655687,2358.4164096561612,0.6752830453219183,-19.227119747134957,17.620715067697777
"Altai Mt","Altai Mt ATM63",46.6470833333333,90.7764,1565,0.11755098376978089,2409.9506412719684,0.9253271807176774,-18.997600103222663,17.88112851608503
"Altai Mt","Altai Mt ATM64",46.6242833333333,90.79785,1519,0.11350593707522369,2469.2666837528454,1.215372182961441,-18.72134113085787,18.178791415258686
"Altai Mt","Altai Mt ATM65",46.5995333333333,90.7719333333333,1438,0.10738626443199804,2570.750791156821,1.7030613358339606,-18.25677350375108,18.679120671640323
"Altai Mt","Altai Mt ATM66",46.4290833333333,90.6481666666667,1233,0.10138603619455615,2809.8534179803833,2.777910066754212,-17.290729622948437,19.807974787191547
"Altai Mt","Altai Mt ATM67",46.3123666666667,90.4067833333333,1126,0.0968495452539648,2952.826366953277,3.405058888481839,-16.755067800628094,20.476312474129596
"Altai Mt","Altai Mt ATM68",46.5589333333333,90.2594,1181,0.10353949449955198,2858.563716432909,2.9147654217502947,-17.34920709711021,20.02812905238249
"Altai Mt","Altai Mt ATM69",46.8985,90.836,2396,0.19834197375359056,1418.8715812395405,-4.385931839036837,-24.169593113416838,12.490983627138444
"Altai Mt","Altai Mt ATM70",46.8530166666667,90.843,2491,0.20761793763150074,1323.0064289139218,-4.927051947061902,-24.619727411266915,11.907424399008896
"Altai Mt","Altai Mt ATM71",47.6962222222222,87.5405,483,0.14507605734899112,3684.322222688043,6.530232925635341,-13.881140649231734,23.94599675749687
"Altai Mt","Altai Mt ATM72",47.6959722222222,87.5404444444444,483,0.14507173360937348,3684.3512430242104,6.530351581768751,-13.881062078006845,23.94612667811499
"Angren","Angren",29.2,87.4,4300,0.9492298008859078,1323.2724699287446,1.15551484092191,-8.606363193779242,9.94015656058647
"Aqikekule","Aqikekule",36.67,89,4680,0.16486971932882968,429.1482643729278,-6.579459930963212,-18.812238377736133,5.317164555745693
"Baihe","Baihe",40.87,115.85,865,0.4369143148505787,3268.7891352000133,6.375157583415797,-11.00706180796754,21.431669126156716
"Baihua Mt","Baihua Mt 01",39.9,115.6,1980,0.40565302344165755,1891.7328721901977,-0.3287828247826869,-18.340308658986753,15.349102027170435
"Baihua Mt","Baihua Mt 02",39.9,115.6,1900,0.40846075957364447,1986.6231426506224,0.19455923894292362,-17.747956207384526,15.804279343379074
"Baihua Mt","Baihua Mt 03",39.9,115.6,1900,0.40846075957364447,1986.6231426506224,0.19455923894292362,-17.747956207384526,15.804279343379074
"Baihua Mt","Baihua Mt 04",39.9,115.6,1820,0.41125854884558394,2083.288777741346,0.7179013026685339,-17.1556037557823,16.259456659587713
"Baihua Mt","Baihua Mt 05",39.9,115.6,1720,0.41474396988650114,2206.6392893917105,1.3720788823255468,-16.415163191279515,16.828428304848508
"Baihua Mt","Baihua Mt 06",39.9,115.6,1600,0.4189125544746378,2358.268656619066,2.1570919779139626,-15.526634513876173,17.511194279161465
"Baihua Mt","Baihua Mt 07",39.9,115.6,1500,0.4223777574946257,2487.611471492907,2.8112695575709754,-14.786193949373388,18.080165924422264
"Baihua Mt","Baihua Mt 08",39.9,115.6,1420,0.4251461164048081,2593.070908602248,3.334611621296586,-14.19384149777116,18.5353432406309
"Baihua Mt","Baihua Mt 09",39.9,115.6,1400,0.42583784559451887,2619.7285726930427,3.4654471372279883,-14.045753384870604,18.649137569683063
"Baihua Mt","Baihua Mt 10",39.9,115.6,1340,0.4279124176403615,2700.3182333483537,3.8579536850221965,-13.601489046168934,18.99052055683954
"Baiyangdian","Baiyangdian 1",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Baiyangdian","Baiyangdian 2",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Baiyangdian","Baiyangdian 3",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Baiyangdian","Baiyangdian 4",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Baiyangdian","Baiyangdian 5",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Baiyangdian","Baiyangdian 6",38.87,116.03,20,0.47942905470866876,4915.790099521029,13.014884905244683,-3.2060933745399933,26.81499365938449
"Bakeyao","Bakeyao",42.95,122.35,249,0.48473593123576736,3460.3112591333893,6.335738843548866,-13.055196143842334,23.1589376316659
"Balikun Lake","Balikun Lake",43.7,92.8,2027,0.08882905503414013,2206.585825903266,1.523405815059411,-15.24549888420985,16.629142628072447
"Bao Qing","Bao Qing 1",45.95,132.07,272,0.7796136363525138,2899.6935490877618,3.075463981436801,-18.084946564090238,21.003887087973386
"Bao Qing","Bao Qing 2",45.95,132.07,272,0.7796136363525138,2899.6935490877618,3.075463981436801,-18.084946564090238,21.003887087973386
"Bao Qing","Bao Qing 3",45.95,132.07,272,0.7796136363525138,2899.6935490877618,3.075463981436801,-18.084946564090238,21.003887087973386
"Bao Qing","Bao Qing 4",45.95,132.07,272,0.7796136363525138,2899.6935490877618,3.075463981436801,-18.084946564090238,21.003887087973386
"Bao Qing","Bao Qing 5",45.58,131.73,388,0.7598423338120104,2776.7663661581137,2.6990429311316797,-17.984328226552012,20.33227812654274
"Bao Qing","Bao Qing 6",45.58,131.73,388,0.7598423338120104,2776.7663661581137,2.6990429311316797,-17.984328226552012,20.33227812654274
"Bao Qing","Bao Qing 7",46.68,132.08,190,0.7986180033187144,2965.660927939555,3.0548034115551514,-18.798773132568364,21.527957103223642
"Bao Qing","Bao Qing 8",46.68,132.08,190,0.7986180033187144,2965.660927939555,3.0548034115551514,-18.798773132568364,21.527957103223642
"Baohua Mt","Baohua Mt",32.05,119.266666666667,87,1.0835217199891751,5613.381442866631,15.379127240730496,2.5886264354591773,27.648520851095846
"Baxi","Baxi 1",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 2",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 3",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 4",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 5",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 6",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Baxi","Baxi 7",33.55,103.02,3500,0.5660465201231666,1946.2208295386706,3.6980425205455973,-7.274803672609922,12.856764502682953
"Beikan","Beikan",32.3,121.1,22,1.0233663016592194,5572.561367882531,15.26729141885625,2.738309604862062,27.34953634067696
"Beilikekule","Beilikekule",37.05,88.5,4250,0.12952619217522626,649.3144016497577,-5.128107469001151,-18.01124601781949,7.123023708869227
"Beilun Estuary","Beilun Estuary *A-0",21.5347,108.0719,0,1.2850182215483361,8527.96433553691,23.364285850786054,15.496730557577148,29.073607053204405
"Beilun Estuary","Beilun Estuary *B-0",21.5417,108.0869,0,1.2854453306447051,8524.86884350219,23.355805050690932,15.481859740048122,29.07059932028354
"Beilun Estuary","Beilun Estuary A-0",21.535,108.0717,0,1.2850146278892456,8527.92966357376,23.364190859106188,15.496564678911987,29.073579087511757
"Beilun Estuary","Beilun Estuary A-1",21.5181,108.0717,0,1.2849238400517964,8531.193055533746,23.373131658996563,15.51221564714769,29.076504922831603
"Beilun Estuary","Beilun Estuary A-2",21.5233,108.0717,0,1.284952093052,8530.189734862553,23.370382835239873,15.507403725781765,29.075604981597888
"Beilun Estuary","Beilun Estuary A-3",21.5289,108.0719,0,1.2849873768764655,8529.085094090577,23.367356422165965,15.50210551132147,29.074611512699896
"Beilun Estuary","Beilun Estuary A-4",21.5342,108.0722,0,1.2850233455121305,8528.026003513402,23.364454804146305,15.497025695864158,29.0736576672949
"Beilun Estuary","Beilun Estuary B-0",21.5417,108.0869,0,1.2854453306447051,8524.86884350219,23.355805050690932,15.481859740048122,29.07059932028354
"Beilun Estuary","Beilun Estuary B-1",21.5408,108.0903,0,1.2855294282969216,8524.649469980777,23.355204027344595,15.48080155794271,29.07035026932643
"Beilun Estuary","Beilun Estuary B-2",21.5408,108.09,0,1.2855215822836659,8524.68414576846,23.355299029502632,15.480968348680662,29.070385993034588
"Beilun Estuary","Beilun Estuary B-3",21.5414,108.0883,0,1.285480319643359,8524.764821261659,23.35552005825112,15.481358408776707,29.07048444180485
"Beilun Estuary","Beilun Estuary B-4",21.5417,108.0872,0,1.2854531663360247,8524.834125253601,23.355709932201645,15.481692747095689,29.070563543053137
"Beilun Estuary","Beilun Estuary C-0",21.5314,108.1197,0,1.2862521143339192,8523.083061850286,23.350912498219962,15.473229231553882,29.06850676151223
"Beilun Estuary","Beilun Estuary C-1",21.5478,108.12,0,1.2863494684691226,8519.891154538065,23.342167546679633,15.457948342887123,29.065621557586184
"Beilun Estuary","Beilun Estuary C-2",21.5308,108.12,0,1.2862567336333006,8523.164198411274,23.351134790167873,15.473616846233766,29.068575787990792
"Beilun Estuary","Beilun Estuary C-3",21.53,108.12,0,1.2862522976695119,8523.318052534643,23.35155630831409,15.47435339013281,29.068714749707155
"Beilun Estuary","Beilun Estuary C-4",21.5275,108.1206,0,1.286254270576625,8523.73018631328,23.35268544195419,15.476324712682361,29.069078609118943
"Beilun Estuary","Beilun Estuary D-2",21.5169,108.1194,0,1.2861628906086602,8525.903870781885,23.35864074186818,15.486734657473459,29.0710597185709
"Beilun Estuary","Beilun Estuary D-3",21.5142,108.1192,0,1.2861422409292045,8526.445079318757,23.360123504982898,15.489326421558964,29.071551755090727
"Beisu Lake","Beisu Lake",45.5,120.7,322,0.4272378516101237,3219.6715689078505,5.012233849200234,-14.652565825348487,22.514643103054983
"Bodongquan","Bodongquan 1",35.52,93.87,4672,0.172158954460875,526.5990825631102,-5.27159017943512,-16.9572669432295,5.987859441502065
"Bodongquan","Bodongquan 2",35.52,93.87,4662,0.1716821057274838,533.8476728555507,-5.222689209561478,-16.922315923497013,6.044706096741922
"Bortala River Basin","Bortala River Basin 01",44.9105,79.8871666666667,3235,0.5370968021460992,533.5946948424412,-7.8135503131432635,-24.370080882029033,6.24309216483407
"Bortala River Basin","Bortala River Basin 02",44.9066111111111,79.8985,3134,0.5241082605487083,618.076996590066,-7.216888470331175,-23.831283305739383,6.886895733604372
"Bortala River Basin","Bortala River Basin 03",44.9098888888889,79.9179722222222,3028,0.5107561802790299,711.4600369445277,-6.5884223028479525,-23.265081647611872,7.563858661005321
"Bortala River Basin","Bortala River Basin 04",44.9105555555555,79.9494166666667,2929,0.49851185630138306,802.2504978567617,-6.005318080595019,-22.744133492556173,8.193840896338273
"Bortala River Basin","Bortala River Basin 05",44.8697222222222,80.9059166666667,2714,0.4595137225346905,975.5782359438426,-5.075748357258481,-22.311571153878646,9.266477440544676
"Bortala River Basin","Bortala River Basin 06",44.8768611111111,80.9055277777778,2607,0.4470122912942561,1081.332079651864,-4.461384774133382,-21.777848462302675,9.931286761440763
"Bortala River Basin","Bortala River Basin 07",44.8815,80.9051388888889,2498,0.43463184350160905,1191.823894763167,-3.837280599951923,-21.236173661551376,10.607382537347256
"Bortala River Basin","Bortala River Basin 08",44.8878611111111,80.9081666666667,2402,0.4240013905338886,1291.4872193121366,-3.2882940894072923,-20.760733545359464,11.202595826398058
"Bortala River Basin","Bortala River Basin 09",44.8961666666667,80.9136944444445,2314,0.4144881592351783,1384.6913124457844,-2.7860622766212906,-20.326986930673066,11.747943367782694
"Bortala River Basin","Bortala River Basin 10",44.9050555555556,80.9238333333333,2210,0.40348818418046356,1496.8011356651252,-2.1948875673538955,-19.818216329470925,12.390908195708928
"Bortala River Basin","Bortala River Basin 11",44.9103888888889,80.9431111111111,2103,0.3923437177276141,1614.0912858654178,-1.5905601486716767,-19.301562402347034,13.049057963026566
