"site_name","entity_name","latitude","longitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Lake Kizaki","D20012",36.55,137.833333,764,1.859521156496435,3689.0073032872915,9.714123165416899,-2.4660423255098314,22.53552357409866
"Midagahara site L","MdghdD0",36.56,137.56,1890,1.7771166784578445,2315.052258793038,4.179211749775013,-8.587633188271333,16.892031406397866
"Hijikura","D20007",36.766667,137.9,980,1.8437557176051587,3373.4378433829384,8.53346883491931,-3.807357969468672,21.445613703332466
"Tarosan","TarosC0",36.82,139.48,2300,2.3454225295356728,1582.2146489751633,0.3561616068944466,-12.892088289587155,13.810749447924122
"Oze-nakatashiro","OzentC0",36.93,139.23,1400,1.942678480425391,2710.516657558601,5.9367517911821315,-6.432811516169194,18.831618989511803
"Oze-shimotashiro","OzesmtC0",36.94,139.25,1400,1.9599544305179226,2636.286829847268,5.653029427856076,-6.6633811724073135,18.517121507914986
"Miyatokooyachi moor","D7001",37.25,139.533333,850,1.8295361475158007,3313.8780479475276,8.388329345020122,-3.627025436224279,21.293323761773657
"Akaiyachi","AkiycC0",37.48,140.02,520,1.7450109417719626,3727.660792882068,9.924211124353421,-1.8573111487122025,22.776387648587903
"Hoshojiri","D7004",37.55,140.05,530,1.7520378036964526,3703.4309802190496,9.836000195641258,-1.9658082653741011,22.70841115669627
"Haranomachi","HarnmC0",37.62,140.98,10,1.5757484444574803,4509.850718630774,12.35575539350897,1.4840645494232843,24.46973358277618
"Yachidaira","YacdC0",37.72,140.18,1500,2.178226322539251,2461.4638411689475,4.678521018083003,-8.03002112328066,18.0778837942024
"Babayachi","BbycC0",37.75,140.13,1450,2.168305874787073,2560.1402071287525,5.2163676871018785,-7.279058036618933,18.326531295464346
"Tojuro","TjroC0",37.77,140.17,1800,2.319104382442331,2218.16891154668,3.6404811990729766,-9.073425159514466,16.783146034861012
"Tozugawa","TozgwC0",38.06,138.35,12,1.7566521529727344,4612.273467797901,12.636365665199728,0.4385512104742815,26.078008674023863
"Zao no. 4","D4001",38.1,140.466667,1690,2.305032869330429,2365.172216076148,4.0775152479094,-9.019899922877784,17.744353878187006
"Nenoshiroishi","D4003",38.35,140.8,270,1.729110416441939,3806.1951866491554,10.201272188269458,-1.4981666486684482,23.117932112537382
"Ishinomaki","IshinmC0",38.47,141.41,2,1.6686072536846743,4280.761614816307,11.728114013195363,0.6643357738549661,24.07419952266827
"Nembutsugahara","D6003",38.516667,140.1,1100,1.9817643809278047,2794.263243225699,6.166684772465863,-6.384679283630207,19.455134689715546
"Iinogawa","IingwC0",38.53,141.29,7,1.6716554792642142,4261.590915592812,11.675591549569349,0.5869110957643603,24.049265752018396
"Ryugahara moor","D5004",39.133333,140.066667,1180,2.0195061955593556,2483.889330126463,4.777548764799423,-8.099773492675883,18.194660319107278
"Kuzunori","D5003",39.35,140.05,12,1.7546806239123394,4089.2271212455485,11.079842535064108,-0.8149020922880535,24.41493668259356
"Kurikigahara","KrikgC0",39.87,140.85,1130,2.0642466755808417,2581.670050623442,5.3093251471623075,-7.354085904837944,18.644766355539634
"Hachiman-Numa","HcmnC0",39.95,140.87,1580,2.224071090093828,2168.7442109694657,3.393473905453576,-9.583713627025762,16.789857227018572
"Onuma","OnumaC0",39.98,140.81,950,2.0068959455889552,2780.547624424158,6.188582685172884,-6.306922039327035,19.469276355710335
"Shibayachi","D5002",40.3166667,140.583333,90,1.7548359054234792,3634.071063885369,9.513988515554775,-2.526413559265816,22.833835507875172
"Shirochiyama","SrcymC0",40.45,140.78,1000,2.02005391527336,2798.218059060991,6.325830495817126,-6.007284899023719,19.459762470179488
"Zenkochitai","ZnkjdC0",40.53,140.87,950,2.0018699451972903,2847.276113509592,6.525624138111354,-5.7878423706588515,19.681154168496317
"Oseyachi","OsychC0",40.6,140.86,1250,2.105048197735287,2621.024126898475,5.58459796299127,-6.8236484618412545,18.708818340301853
"Komagaminekita","KmgmnkC0",40.61,140.86,1250,2.105210414123372,2622.6224774066595,5.591935768055974,-6.814358628693624,18.716219346684106
"Komaganenishi","KmgmnnC0",40.61,140.86,1300,2.122812310411258,2584.8156462709026,5.43043846829925,-6.9931192365777,18.549652149508173
"Sarukura","SrkrC0",40.61,140.88,1300,2.1221253836933034,2584.902661864605,5.428920799468916,-6.9981638246644975,18.554048706708546
"Yabitsuyachi 43","YbtsyC0",40.61,140.9,1080,2.04522622922246,2752.835645834742,6.137169964724494,-6.215251355053102,19.286901717338306
"Takadayachi 44","TkdycC0",40.62,140.88,1050,2.035897868739129,2777.5409248708925,6.241277878307517,-6.096780794742025,19.38980762655209
"Takadayachi 43","Tkdy43C0",40.63,140.88,1050,2.036005508194009,2778.6992804084794,6.246469437494917,-6.090102316099431,19.395079413071336
"Shimokenashi","SmknsC0",40.66,140.85,1050,2.037366377872606,2782.420384897537,6.264754001361471,-6.063746329169649,19.40775476420396
"Ogawara","OgwrC0",40.73,141.27,7,1.6875579512197705,3569.750222620377,9.327261725740543,-2.5317841907375715,22.393519301129768
"Tashiro moor","D2001",40.866667,140.933333,550,1.8438449704673832,3163.1248462959197,7.784319957904656,-4.362662967470087,20.996966957322016
"Shiriyazaki","D2005",41.4166667,141.466667,10,1.7072186679473311,3470.440997257833,8.92003397128024,-3.1738237815096015,22.092852085127287
"Orochigahara","OrchgC0",42.93,141.05,980,2.1172285722878597,1819.9489149316591,1.2627963070637527,-12.27708874843376,15.24966838164724
"Ponchubetsudake","D1008",43.6,142.883333,1735,1.7829708834093227,1262.172295651462,-2.6915211573598357,-18.267847622199856,11.987436577224496
"Uryu-Numa","UrynC0",43.7,141.61,850,1.7634858422435142,2062.5043477500876,2.3331440225101283,-11.836601266335101,16.18401170082437
"Chippubetsu bog","D1007",43.75,141.95,40,1.6608812067881844,3005.1577945991085,6.804656606255242,-6.430824155848959,20.440719363280664
"Ukishima","UksmC0",43.95,142.93,870,1.7032766005875544,1981.8766496036615,1.8654936546152778,-12.459918876393841,15.809667882219099
"Kenbuchi Basin","D1002",44.05,142.383333,135,1.641971995332093,2760.100050639746,5.797613097770783,-7.469482324749273,19.293648069272177
