taxon_name,clean_name,action
cf. Taraxacum,Taraxacum type,update
cf. Valeriana,Valeriana type,update
cf. Verbascum,Verbascum type,update
cf. Viscum,Viscum type,update
cf. Xanthium type,Xanthium type,update
cf. Ziziphus,Ziziphus type,update
Cfr Chaerophyllum,Chaerophyllum type,update
Cfr Ligustrum,Ligustrum type,update
Chaerophyllum,Chaerophyllum,update
CHAEROPHYLLUM HIRSUTUM,Chaerophyllum hirsutum,update
Chaerophyllum hirsutum T,Chaerophyllum hirsutum type,update
Chaerophyllum hirsutum type,Chaerophyllum hirsutum type,update
Chaerophyllum type,Chaerophyllum type,update
Chamaedaphne,Chamaedaphne,update
Chamaenerion,Chamaenerion,update
Chamaenerion angustifolium,Chamaenerion angustifolium,update
Chamaerhodos type,Chamaerhodos type,update
Chamaerops,Chamaerops,update
Chamaerops humilis,Chamaerops humilis,update
Chamenerion,Chamaenerion,update
Chamerion angustifolium subsp. Angustifolium,Epilobium angustifolium,update
Cheilanthes,Cheilanthes,update
Cheilanthes type,Cheilanthes type,update
Chelidonium majus,Chelidonium majus,update
Chen-eae,Amaranthaceae,update
Chenopo.,Amaranthaceae,update
Chenopodiaceae,Amaranthaceae,update
CHENOPODIACEAE,Amaranthaceae,update
Chenopodiaceae and Amaran.,Amaranthaceae,update
Chenopodiaceae and Amaranthaceae,Amaranthaceae,update
Chenopodiaceae pro parte,Amaranthaceae,update
Chenopodiaceae sensu lato,Amaranthaceae,update
Chenopodiaceae Sueda/Atriplex type,Amaranthaceae,update
Chenopodiaceae type,Amaranthaceae,update
Chenopodiaceae undiff.,Amaranthaceae,update
Chenopodiaceae-Amaranthaceae,Amaranthaceae,update
"Chenopodiaceae, Noaea type",Noaea type,update
"Chenopodiaceae, Salsola type",Salsola type,update
Chenopodiaceae/Amaranthaceae,Amaranthaceae,update
CHENOPODIACEAE/AMARANTHACEAE,Amaranthaceae,update
Chenopodiaceae/Amaranthaceae undifferentiated,Amaranthaceae,update
Chenopodium,Chenopodium,update
Chenopodium album,Chenopodium album,update
Chenopodium type,Chenopodium type,update
Chimaphila umbellata,Chimaphila umbellata,update
Chosenia,Salix,update
Chrysanthemum alpinum,Chrysanthemum alpinum,update
Chrysosplenium,Chrysosplenium,update
Chrysosplenium type,Chrysosplenium type,update
Cichor-eae,Cichorioideae,update
Cichoreaceae,Cichorioideae,update
Cichoriaceae,Cichorioideae,update
Cichorieae,Cichorioideae,update
Cichorieae undiff.,Cichorioideae,update
Cichorioidae,Cichorioideae,update
Cichorioideae,Cichorioideae,update
CICHORIOIDEAE,Cichorioideae,update
Cichorioideae undiff.,Cichorioideae,update
Cichorium,Cichorium,update
Cichorium intybus type,Cichorium intybus type,update
Cichorium intybus type,Cichorium intybus type,update
Cichorium type,Cichorium type,update
Cichoroideae,Cichorioideae,update
Cimicifuga,Cimicifuga,update
Cimicifuga foetida,Cimicifuga foetida,update
Circaea,Circaea,update
Circaea alpina,Circaea alpina,update
Cirsium,Cirsium,update
CIRSIUM,Cirsium,update
Cirsium t.,Cirsium type,update
Cirsium typ,Cirsium type,update
Cirsium type,Cirsium type,update
Cirsium type,Cirsium type,update
Cirsium/Carduus,Cirsium/Carduus,update
Cirsium/Carduus type,Cirsium/Carduus type,update
Cirsium/Gundelia,Cirsium/Gundelia,update
Cistaceae,Cistaceae,update
Cistaceae undiff.,Cistaceae,update
Cistus,Cistus,update
Cistus albidus type,Cistus albidus type,update
Cistus crispus type,Cistus crispus type,update
Cistus incanus type,Cistus incanus type,update
Cistus incanus type,Cistus incanus type,update
Cistus ladanifer,Cistus ladanifer,update
Cistus ladanifer type,Cistus ladanifer type,update
Cistus ladanifer/populifolius types,Cistus ladanifer/Cistus populifolius type,update
Cistus monspeliensis,Cistus monspeliensis,update
Cistus monspeliensis t.,Cistus monspeliensis type,update
Cistus monspeliensis type,Cistus monspeliensis type,update
Cistus monspeliensis type,Cistus monspeliensis type,update
Cistus p.p.,Cistus type,update
Cistus populifolius type,Cistus populifolius type,update
Cistus pro parte,Cistus type,update
Cistus salvifolius,Cistus salviifolius,update
Cistus salviifolius type,Cistus salviifolius type,update
Cistus t. undiff.,Cistus type,update
Cistus type,Cistus type,update
Cistus type,Cistus type,update
Cistus type undiff.,Cistus type,update
Cistus undiff.,Cistus,update
Cistus villosus type,Cistus villosus type,update
Citrus cf.,Cistus type,update
Claytonia,Claytonia,update
Claytonia acutifolia,Claytonia acutifolia,update
Claytonia undiff.,Claytonia,update
Clematis,Clematis,update
Clematis type,Clematis type,update
Clematis vitalba-group,Clematis vitalba type,update
Clematis-group,Clematis type,update
Clethra,Clethra,update
Colchicum,Colchicum,update
Colchicum autumnale type,Colchicum autumnale type,update
Colchicum type,Colchicum type,update
Colchicum/Merendera,Colchicum,update
Colutea,Colutea,update
Colutea arborescens,Colutea arborescens,update
Comandra elegans,Comandra umbellata,update
COMP. LIGULIFLORAE,Asteraceae (Liguliflorae),update
Compo.,Asteraceae,update
Compositae,Asteraceae,update
Compositae (echinate),Asteraceae,update
Compositae (fenestrate),Asteraceae,update
Compositae Liguliflorae,Asteraceae (Liguliflorae),update
Compositae subf. Asteroideae,Asteroideae,update
Compositae subf. Asteroideae undiff.,Asteroideae,update
Compositae subf. Cichorioideae,Cichorioideae,update
Compositae subf. Cichorioideae undiff.,Cichorioideae,update
Compositae Subfam. Asteroideae,Asteroideae,update
Compositae Subfam. Cichorioideae,Cichorioideae,update
Compositae tubuliflorae,Asteroideae,update
Compositae undif.,Asteraceae,update
Compositae undiff.,Asteraceae,update
Conium maculatum,Conium maculatum,update
Conium t.,Conium type,update
Conium type,Conium type,update
Conopodium,Conopodium,update
Conopodium majus,Conopodium majus,update
Conopodium type,Conopodium type,update
Consolida ambigua type,Delphinium ambiguum type,update
Consolida type,Consolida type,update
Conv._ar-s,Convolvulus arvensis,update
Convallaria type,Convallaria type,update
Convol-eae,Convolvulaceae,update
Convolvulaceae,Convolvulaceae,update
CONVOLVULACEAE,Convolvulaceae,update
Convolvulaceae undiff.,Convolvulaceae,update
Convolvulus,Convolvulus,update
Convolvulus arvensis,Convolvulus arvensis,update
Convolvulus arvensis type,Convolvulus arvensis type,update
Convolvulus sepium,Calystegia sepium,update
Convolvulus sepium type,Calystegia sepium type,update
Convolvulus sp.,Convolvulus,update
Corema album type,Corema album type,update
Coriaria,Coriaria,update
Coriaria myrtifolia,Coriaria myrtifolia,update
Cornaceae,Cornaceae,update
Cornus,Cornus,update
CORNUS,Cornus,update
Cornus mas,Cornus mas,update
Cornus mas/C. suecica,Cornus mas/Cornus suecica,update
Cornus sanguinea,Cornus sanguinea,update
Cornus sanguinea cf.,Cornus sanguinea type,update
Cornus sanquinea,Cornus sanguinea,update
Cornus sericea subsp. sericea,Cornus sericea,update
Cornus suecica,Cornus suecica,update
Cornus suecica type,Cornus suecica type,update
Cornus suecica/C. mas,Cornus mas/Cornus suecica,update
Cornus type,Cornus type,update
Coronilla,Coronilla,update
Corrigiola,Corrigiola,update
Corydalis,Corydalis,update
Corydalis bracteata,Corydalis bracteata,update
Corylopsis,Corylopsis,update
Corylus,Corylus,update
CORYLUS,Corylus,update
Corylus avellana,Corylus avellana,update
Corylus avellana type,Corylus avellana type,update
Corylus maxima,Corylus maxima,update
Corylus type,Corylus type,update
Corylus type,Corylus type,update
Corylus/Myrica,Corylus/Myrica,update
Coryophyllaceae,Caryophyllaceae,update
Cotinus,Cotinus,update
Cotinus coggyria,Cotinus coggygria,update
Cotinus type,Cotinus type,update
Cotoneaster,Cotoneaster,update
Cotoneaster type,Cotoneaster type,update
Cotynus coggyria,Cotinus coggygria,update
Cousinia,Cousinia,update
Cousinia t.,Cousinia type,update
Crassula,Crassula,update
Crassulaceae,Crassulaceae,update
Crassulaceae undiff.,Crassulaceae,update
Crataegus,Crataegus,update
CRATAEGUS,Crataegus,update
Crataegus t.,Crataegus type,update
Crataegus type,Crataegus type,update
Crategus,Crataegus,update
Crepis,Crepis,update
Crepis aurea,Crepis aurea,update
Crepis type,Crepis type,update
Crocus,Crocus,update
Crozophora,Chrozophora,update
Cruciferae,Brassicaceae,update
CRUCIFERAE,Brassicaceae,update
Cruciferae type,Brassicaceae,update
Cruciferae undiff.,Brassicaceae,update
Cryptogramma,Cryptogramma,update
Cryptogramma crispa,Cryptogramma crispa,update
Cryptomeria,Cryptomeria,update
Cryptomeria japonica,Cryptomeria japonica,update
Cryptomeria type,Cryptomeria type,update
Cucumis,Cucumis,update
Cucurbitaceae,Cucurbitaceae,update
Cupressaceae,Cupressaceae,update
CUPRESSACEAE,Cupressaceae,update
Cupressaceae type,Cupressaceae,update
Cupressus,Cupressus,update
CUPRESSUS,Cupressus,update
Cupressus type,Cupressus type,update
Cupressus type,Cupressus type,update
Cuscuta,Cuscuta,update
Cuscuta europaea T,Cuscuta europaea type,update
Cuscuta europaea type,Cuscuta europaea type,update
Cyclamen,Cyclamen,update
CYCLAMEN,Cyclamen,update
Cyclamen hederifolium,Cyclamen hederifolium,update
Cyclobalanopsis,Quercus,update
Cynoglossum creticum,Cynoglossum creticum,update
Cynoglossum tp.,Cynoglossum type,update
Cynomorium,Cynomorium,update
Cyperaceae,Cyperaceae,update
CYPERACEAE,Cyperaceae,update
Cyperaceae class 1,Cyperaceae,update
Cyperaceae class 2,Cyperaceae,update
Cyperaceae class 3,Cyperaceae,update
Cyperaceae class 4,Cyperaceae,update
Cyperaceae undiff,Cyperaceae,update
Cyperaceae undiff.,Cyperaceae,update
Cyperus,Cyperus,update
Cyperus longus type,Cyperus longus type,update
Cyperus type,Cyperus type,update
Cysto._f-s,Cystopteris fragilis,update
Cystopteris,Cystopteris,update
CYSTOPTERIS,Cystopteris,update
Cystopteris fragilis,Cystopteris fragilis,update
Cystopteris type,Cystopteris type,update
Cytinus hypocistis type,Cytinus hypocistis type,update
Cytisus,Cytisus,update
Cytisus type,Cytisus type,update
Cytisus type,Cytisus type,update
Cytisus/Genista type,Cytisus/Genista type,update
Daphne,Daphne,update
Daphne gnidium,Daphne gnidium,update
Daphne gnidium t.,Daphne gnidium type,update
Daphne gnidium type,Daphne gnidium type,update
Daphne type,Daphne type,update
Datisca,Datisca,update
Datura,Datura,update
Daucaceae,Daucaceae,update
Daucus,Daucus,update
Daucus carota,Daucus carota,update
Daucus carota type,Daucus carota type,update
Daucus t.,Daucus type,update
Daucus type,Daucus type,update
Daucus type,Daucus type,update
Davallia,Davallia,update
deciduous Quercus,Quercus deciduous,update
Delphinium,Delphinium,update
Delphinium type,Delphinium type,update
Delphiunium elatum,Delphinium elatum,update
Deschampsia,Deschampsia,update
Descurainia,Descurainia,update
Dianthus,Dianthus,update
Dianthus superbus type,Dianthus superbus type,update
Dianthus type,Dianthus type,update
Digitalis,Digitalis,update
Digitalis purpurea type,Digitalis purpurea type,update
Digitalis type,Digitalis type,update
Diphasiastrum,Diphasiastrum,update
Diphasiastrum alpinum,Lycopodium alpinum,update
Diphasiastrum complanatum,Lycopodium complanatum,update
Diphasium,Lycopodium,update
Diphasium alpinum,Lycopodium alpinum,update
Diphasium alpinum T,Lycopodium alpinum type,update
Diphasium alpinum type,Lycopodium alpinum type,update
Diphasium complanatum,Lycopodium complanatum,update
Diphasium sp.,Lycopodium,update
Diphasium tristachyum,Lycopodium tristachyum,update
Diphasium type,Lycopodium type,update
Dipsacaceae,Dipsacaceae,update
DIPSACACEAE,Dipsacaceae,update
Dipsacaceae indet.,Dipsacaceae,update
Dipsacaceae undiff.,Dipsacaceae,update
Dipsacus,Dipsacus,update
Dipsacus fullonum type,Dipsacus fullonum type,update
Dipsacus type,Dipsacus type,update
Doronicum,Doronicum,update
Doronicum type,Doronicum type,update
Draba,Draba,update
Dry-s,Dryopteris type,update
Dry-s_c-a,Dryopteris cristata type,update
Dry-s_f.-m,Dryopteris filix-mas type,update
Dry-s_ph-s,Phegopteris connectilis,update
Dry-s_sp-a,Dryopteris cristata type,update
Dry-s_th-s,Thelypteris palustris,update
Dryas,Dryas,update
Dryas octopetala,Dryas octopetala,update
Dryopteris,Dryopteris,update
DRYOPTERIS,Dryopteris,update
Dryópteris,Dryopteris,update
Dryopteris carthusiana,Dryopteris carthusiana,update
Dryopteris carthusiana type,Dryopteris carthusiana type,update
Dryopteris cristata,Dryopteris cristata,update
Dryopteris cristata type,Dryopteris cristata type,update
Dryopteris dilatata,Dryopteris dilatata,update
Dryopteris dilatata type,Dryopteris dilatata type,update
Dryopteris dilatata/cristata t.,Dryopteris cristata/Dryopteris dilatata type,update
Dryopteris dilitata,Dryopteris dilitata,update
Dryopteris expansa,Dryopteris expansa,update
Dryopteris f.-m.,Dryopteris filix-mas,update
Dryopteris filix mas t.,Dryopteris filix-mas type,update
Dryopteris filix-mas,Dryopteris filix-mas,update
Dryopteris filix-mas type,Dryopteris filix-mas type,update
Dryopteris filix-mas type,Dryopteris filix-mas type,update
Dryopteris fragrans,Dryopteris fragrans,update
Dryopteris t.,Dryopteris type,update
Dryopteris type,Dryopteris type,update
Dryopteris type,Dryopteris type,update
Dryopteris undiff.,Dryopteris,update
Dryopteris/Thelypteris,Dryopteris/Thelypteris,update
DryopterisT,Dryopteris type,update
Duschekia,Alnus,update
Duschekia fruticosa= Alnus fruticosa type,Alnus alnobetula,update
E. alata type,Ephedra alata type,update
E. fragilis-t.,Ephedra fragilis type,update
Echinocaulon-Persicaria,Persicaria,update
Echinophora,Echinophora,update
Echinophora type,Echinophora type,update
Echinops,Echinops,update
Echium,Echium,update
Echium type,Echium type,update
Echium vulgare,Echium vulgare,update
Echium vulgare type,Echium vulgare type,update
Elaeagnaceae,Elaeagnaceae,update
Elaeagnus,Elaeagnus,update
Elaeagnus angustifolia,Elaeagnus angustifolia,update
Elaeagnus t.,Elaeagnus type,update
Eleaegnaceae,Elaeagnaceae,update
Eleocharis palustris,Eleocharis palustris,update
Elymus,Elymus,update
Emex spinosa,Rumex spinosa,update
Empetrum,Empetrum,update
Empetrum cf. E. nigrum,Empetrum nigrum type,update
Empetrum nigrum,Empetrum nigrum,update
EMPETRUM NIGRUM,Empetrum nigrum,update
Empetrum nigrum type,Empetrum nigrum type,update
Empetrum type,Empetrum type,update
Empetrum-group,Empetrum type,update
Empetrum/Ledum,Empetrum/Ledum,update
Emphetrum nigrum,Empetrum nigrum,update
Ephedra,Ephedra,update
Ephedra alata type,Ephedra alata type,update
Ephedra distachya,Ephedra distachya,update
Ephedra distachya t.,Ephedra distachya type,update
Ephedra distachya type,Ephedra distachya type,update
Ephedra distachya type,Ephedra distachya type,update
EPHEDRA DISTACHYA type,Ephedra distachya type,update
Ephedra distachya-t.,Ephedra distachya type,update
Ephedra distahia,Ephedra distachya,update
Ephedra dystachia type,Ephedra distachya type,update
Ephedra fragilis,Ephedra fragilis,update
Ephedra fragilis  type,Ephedra fragilis type,update
Ephedra fragilis subsp. campylopoda,Ephedra fragilis,update
Ephedra fragilis t.,Ephedra fragilis type,update
Ephedra fragilis type,Ephedra fragilis type,update
Ephedra fragilis type,Ephedra fragilis type,update
EPHEDRA FRAGILIS type,Ephedra fragilis type,update
Ephedra fragilisse,Ephedra fragilis,update
Ephedra major,Ephedra major,update
Ephedra major type,Ephedra major type,update
Ephedra type,Ephedra type,update
Epilobium,Epilobium,update
EPILOBIUM angustif.,Epilobium angustifolium ,update
Epilobium type,Epilobium type,update
Epilobium type,Epilobium type,update
Epilobium undiff.,Epilobium,update
Epilobium-Ludwigia,Epilobium/Ludwigia,update
Epipactis palustris,Epipactis palustris,update
Equesetum,Equisetum,update
Equisetaceae,Equisetaceae,update
Equisetum,Equisetum,update
EQUISETUM,Equisetum,update
Equisitum,Equisetum,update
Eremurus,Eremurus,update
Erica,Erica,update
Erica arborea,Erica arborea,update
ERICA arborea,Erica arborea,update
Erica arborea type,Erica arborea type,update
Erica australis,Erica australis,update
Erica australis type,Erica australis type,update
ERICA carnea,Erica carnea,update
Erica cinerea,Erica cinerea,update
Erica cinerea type,Erica cinerea type,update
Erica cinerea/E. tetralix,Erica cinerea/Erica tetralix,update
Erica erigena type,Erica erigena type,update
ERICA indiff.,Erica,update
Erica lusitanica,Erica lusitanica,update
Erica lusitanica type,Erica lusitanica type,update
Erica scoparia t.,Erica scoparia type,update
Erica scoparia type,Erica scoparia type,update
Erica tetralix,Erica tetralix,update
Erica tetralix type,Erica tetralix type,update
Erica tetralix type,Erica tetralix type,update
Erica type,Erica type,update
Erica type,Erica type,update
Erica umbellata,Erica umbellata,update
Erica umbellata type,Erica umbellata type,update
Erica undiff.,Erica,update
Ericaceae,Ericaceae,update
ERICACEAE,Ericaceae,update
Ericaceae B,Ericaceae,update
Ericaceae cf. Ledum,Ledum type,update
Ericaceae empetrum type,Empetrum type,update
ERICACEAE indiff.,Ericaceae,update
Ericaceae sensu lato,Ericaceae,update
Ericaceae type,Ericaceae,update
Ericaceae undiff.,Ericaceae,update
Ericaceae undifferentiated,Ericaceae,update
Ericaceae vaccinium type,Vaccinium type,update
Ericaceae__1,Ericaceae,update
Ericales,Ericales,update
ERICALES,Ericales,update
Ericales (tetrad),Ericales,update
Ericales undiff.,Ericales,update
Erigeron,Erigeron,update
Eriophorum angustifolium/E. vaginatum,Eriophorum angustifolium/Eriophorum vaginatum,update
Eriophorum type,Eriophorum type,update
Erodium,Erodium,update
Eryngium,Eryngium,update
Eryngium campestre type,Eryngium campestre type,update
Eryngium ilicifolium,Eryngium ilicifolium,update
Eryngium t.,Eryngium type,update
Eryngium type,Eryngium type,update
Eucalyptus,Eucalyptus,update
Euonymus,Euonymus,update
Eupatorium,Eupatorium,update
Eupatorium cannabinum T,Eupatorium cannabinum type,update
Eupatorium cannabinum type,Eupatorium cannabinum type,update
Eupatorium type,Eupatorium type,update
Euphor-eae,Euphorbiaceae,update
Euphorbia,Euphorbia,update
EUPHORBIA,Euphorbia,update
Euphorbia type,Euphorbia type,update
Euphorbia/Mercurialis,Euphorbia/Mercurialis,update
Euphorbiaceae,Euphorbiaceae,update
Euphorbiaceae undiff.,Euphorbiaceae,update
Euphrasia,Euphrasia,update
Euphrasia type,Euphrasia type,update
Euptelea,Euptelea,update
Evax,Evax,update
evergreen Quercus,Quercus evergreen,update
F. excelsior,Fraxinus excelsior,update
F. ornus,Fraxinus ornus,update
Fabaceaa,Fabaceae,update
Fabaceae,Fabaceae,update
FABACEAE,Fabaceae,update
Fabaceae astragalus type,Astragalus type,update
Fabaceae cf. Oxitropis,Oxytropis type,update
Fabaceae coronilla type,Coronilla type,update
Fabaceae genista type,Genista type,update
Fabaceae indet.,Fabaceae,update
Fabaceae lathyrus type,Lathyrus type,update
Fabaceae lotus type,Lotus type,update
Fabaceae onobrychis type,Onobrychis type,update
Fabaceae p.p.,Fabaceae,update
Fabaceae pro parte,Fabaceae,update
Fabaceae subf. Faboideae,Fabaceae,update
Fabaceae tribe Psoraleae,Fabaceae,update
Fabaceae undif.,Fabaceae,update
Fabaceae undiff.,Fabaceae,update
Fabaceae undiff. type,Fabaceae,update
Fabaceaeundiff.,Fabaceae,update
Fagus,Fagus,update
FAGUS,Fagus,update
Fagus crenata type,Fagus crenata type,update
Fagus japonica type,Fagus japonica type,update
Fagus orientalis,Fagus orientalis,update
Fagus syl,Fagus sylvatica,update
Fagus sylvatica,Fagus sylvatica,update
Falcaria,Falcaria,update
Falcaria type,Falcaria type,update
Falcaria vulgaris type,Falcaria vulgaris type,update
Fallopia,Fallopia,update
Fallopia convolvulus,Fallopia convolvulus,update
Fallopia convolvulus type,Fallopia convolvulus type,update
Ferula type,Ferula type,update
Ficus,Ficus,update
Ficus carica,Ficus carica,update
Filago type,Filago type,update
Fili-dula,Filipendula,update
Filicales,Polypodiales,update
FILICALES,Polypodiales,update
FILICALES monol.,Polypodiales,update
Filicales monoles undiff.,Polypodiales,update
Filicales monoletae,Polypodiales,update
Filicales monolete,Polypodiales,update
Filicales monoletes,Polypodiales,update
Filicales monoletes undiff.,Polypodiales,update
Filicales undiff.,Polypodiales,update
Filicinae,Polypodiales,update
Filicinae undiff.,Polypodiales,update
Filipendula,Filipendula,update
FILIPENDULA,Filipendula,update
Filipendula type,Filipendula type,update
Filipendula ulmaria,Filipendula ulmaria,update
Filipendula vulgaris,Filipendula vulgaris,update
Fontanesia,Fontanesia,update
Fontanesia/Phillyrea,Fontanesia/Phillyrea,update
Forsythia europea type,Forsythia europaea type,update
Fothergilla major,Fothergilla latifolia,update
Fragaria,Fragaria,update
Frangula,Frangula,update
Frangula alnus,Frangula alnus,update
Frankenia,Frankenia,update
Frankenia hirsuta type,Frankenia hirsuta type,update
Fraxinus,Fraxinus,update
FRAXINUS,Fraxinus,update
Fraxinus angustifolia,Fraxinus angustifolia,update
Fraxinus angustifolia subsp. oxycarpa,Fraxinus angustifolia subsp oxycarpa,update
Fraxinus angustifolia type,Fraxinus angustifolia type,update
Fraxinus cf. F. ornus,Fraxinus ornus type,update
Fraxinus cf. F. oxycarpa,Fraxinus oxycarpa type,update
Fraxinus exc. type,Fraxinus excelsior type,update
Fraxinus excelsior,Fraxinus excelsior,update
Fraxinus excelsior  type,Fraxinus excelsior type,update
Fraxinus excelsior type,Fraxinus excelsior type,update
Fraxinus excelsior type,Fraxinus excelsior type,update
Fraxinus excelsior-t.,Fraxinus excelsior type,update
Fraxinus ornus,Fraxinus ornus,update
FRAXINUS ORNUS t.,Fraxinus ornus type,update
Fraxinus ornus type,Fraxinus ornus type,update
Fraxinus ornus type,Fraxinus ornus type,update
FRAXINUS ORNUS type,Fraxinus ornus type,update
Fraxinus sogdiana,Fraxinus sogdiana,update
Fraxinus undiff.,Fraxinus,update
Fraxinusornus,Fraxinus ornus,update
Fritillaria,Fritillaria,update
Fritillaria lusitanica,Fritillaria lusitanica,update
Fumana,Fumana,update
Fumaria,Fumaria,update
Fumaria officinalis type,Fumaria officinalis type,update
Fumariaceae,Papaveraceae,update
Gal._ul-um,Galium uliginosum,update
Galega type,Galega type,update
Galeopsis,Galeopsis,update
Galeopsis t.,Galeopsis type,update
Galeopsis type,Galeopsis type,update
Galeopsis/Ballota type,Galeopsis/Ballota type,update
Galium,Galium,update
GALIUM,Galium,update
Galium typ,Galium type,update
Galium type,Galium type,update
Galium type,Galium type,update
Galium- type,Galium type,update
Gallium,Galium,update
Gallium type,Galium type,update
Genista,Genista,update
Genista t.,Genista type,update
Genista type,Genista type,update
Genista/Cytisus,Cytisus/Genista,update
Genista/Cytisus type,Cytisus/Genista type,update
Genista/Ulex,Genista/Ulex,update
Genista/Ulex type,Genista/Ulex type,update
Genisteae,Genisteae,update
Gentiana,Gentiana,update
Gentiana indet.,Gentiana,update
Gentiana lutea/G. pneumonanthe,Gentiana lutea/Gentiana pneumonanthe,update
Gentiana nivalis type,Gentiana nivalis type,update
Gentiana pneumonanthe,Gentiana pneumonanthe,update
Gentiana pneumonanthe t.,Gentiana pneumonanthe type,update
Gentiana pneumonanthe type,Gentiana pneumonanthe type,update
Gentiana pneumonanthe type,Gentiana pneumonanthe type,update
Gentiana purpurea,Gentiana purpurea,update
Gentiana purpurea type,Gentiana purpurea type,update
Gentiana verna type,Gentiana verna type,update
Gentianaceae,Gentianaceae,update
Gentianella,Gentianella,update
Gentianella campestris type,Gentianella campestris type,update
Gentianella germanica type,Gentianella germanica type,update
Gentianella germanica typt,Gentianella germanica type,update
Gentianella tenella type,Comastoma tenellum type,update
Gentinaceae,Gentianaceae,update
Geran-eae,Geraniaceae,update
Geraniaceae,Geraniaceae,update
Geraniaceae undiff.,Geraniaceae,update
Geranium,Geranium,update
GERANIUM,Geranium,update
Geranium sylvaticum type,Geranium sylvaticum type,update
Geranium t.,Geranium type,update
Geranium type,Geranium type,update
Gerianiaceae,Geraniaceae,update
Geum,Geum,update
GEUM,Geum,update
Geum cf. G. rivale,Geum rivale type,update
Geum T,Geum type,update
Geum typ,Geum type,update
Geum type,Geum type,update
Geum type,Geum type,update
Gipsofilla,Gypsophila,update
Gladiolus,Gladiolus,update
Glaucium,Glaucium,update
Glaucium type,Glaucium type,update
Glaucium type,Glaucium type,update
Glaux,Lysimachia maritima,update
Globularia,Globularia,update
Gnaphalium,Gnaphalium,update
Gnaphalium type,Gnaphalium type,update
Goniolimon,Goniolimon,update
Graminae,Poaceae,update
Gramine.,Poaceae,update
Gramineae,Poaceae,update
Gramineae G,Poaceae,update
Gramineae P,Poaceae,update
Gramineae undiff.,Poaceae,update
Gramineae wild grass-group,Poaceae,update
Gramineae wild-grass-group,Poaceae,update
Gramineae(<40),Poaceae,update
Grammitis,Grammitis,update
Gratiola officinalis,Gratiola officinalis,update
Guttiferae,Guttiferae,update
Gymnocarpium,Gymnocarpium,update
Gymnocarpium dryopteris,Gymnocarpium dryopteris,update
GYMNOCARPIUM DRYOPTERIS,Gymnocarpium dryopteris,update
Gymnocarpium dryopteris type,Dryopteris/Gymnocarpium type,update
Gymnocarpium/Dryopteris,Dryopteris/Gymnocarpium,update
Gypsophila,Gypsophila,update
Gypsophila fastigiata,Gypsophila fastigiata,update
Gypsophila repens type,Gypsophila repens type,update
Gypsophila type,Gypsophila type,update
Gypsophilla repens,Gypsophila repens,update
Halimium,Halimium,update
Halimium type,Halimium type,update
Halimium/Tuberaria,Halimium/Tuberaria,update
Haloragaceae,Haloragaceae,update
Haplophyllum,Haplophyllum,update
Hedera,Hedera,update
HEDERA,Hedera,update
Hedera helix,Hedera helix,update
Hedera helix type,Hedera helix type,update
Hedera type,Hedera type,update
Hederahelix,Hedera helix,update
Hedysarum,Hedysarum,update
Hedysarum hedysaroides,Hedysarum hedysaroides,update
Hedysarum type,Hedysarum type,update
Hedysarum/Ebenus,Hedysarum/Ebenus,update
Helianthemum,Helianthemum,update
Helianthemum croceum type,Helianthemum croceum type,update
Helianthemum croceum type,Helianthemum croceum type,update
Helianthemum nummularium group,Helianthemum nummularium type,update
Helianthemum nummularium type,Helianthemum nummularium type,update
Helianthemum salicifolium type,Helianthemum salicifolium type,update
Helianthemum t.,Helianthemum type,update
Helianthemum type,Helianthemum type,update
Helianthemum type,Helianthemum type,update
Helianthemum undiff.,Helianthemum,update
Helianthetum,Helianthemum,update
Helianthus,Helianthus,update
Helianthus type,Helianthus type,update
Heliotropium,Heliotropium,update
Heliotropium type,Heliotropium type,update
Helleborus,Helleborus,update
Helleborus foetidus,Helleborus foetidus,update
Helleborus niger,Helleborus niger,update
Helleborus type,Helleborus type,update
Helleborus undiff.,Helleborus,update
Helleborus viridis,Helleborus viridis,update
Helleborus viridis type,Helleborus viridis type,update
Helleborus viriolist,Helleborus viridis,update
Hepatica,Hepatica,update
Heracleum,Heracleum,update
Heracleum sphondyleum,Heracleum sphondylium,update
Heracleum sphondylium,Heracleum sphondylium,update
Heracleum type,Heracleum type,update
Heracleum type,Heracleum type,update
Herniaria,Herniaria,update
Herniaria glabra,Herniaria glabra,update
Herniaria type,Herniaria type,update
Herniaria/Paronychia,Herniaria/Paronychia,update
Hibiscus,Hibiscus,update
Hieracium,Hieracium,update
Hieracium type,Hieracium type,update
Hipericum type,Hypericum type,update
Hippocrepis comosa,Hippocrepis comosa,update
Hippocrepis type,Hippocrepis type,update
Hippophae,Hippophae,update
Hippophae rhamn.,Hippophae rhamnoides,update
Hippophae rhamnoides,Hippophae rhamnoides,update
Hippophaë rhamnoides,Hippophae rhamnoides,update
Homogyne,Homogyne,update
Homogyne alpina,Homogyne alpina,update
Hornungia,Hornungia,update
Hornungia type,Hornungia type,update
Hornungia type,Hornungia type,update
Hupertia,Huperzia,update
Huperzia,Huperzia,update
Huperzia appressum,Huperzia appressa,update
Huperzia selago,Huperzia selago,update
Huperzia selago type,Huperzia selago type,update
Hydrangea,Hydrangea,update
Hymenophyllum,Hymenophyllum,update
HYMENOPHYLLUM,Hymenophyllum,update
Hymenophyllum tunbrigense,Hymenophyllum tunbrigense,update
